endDate,startDate,type,unit,value
2026-04-29 09:03:44 -0400,2026-04-29 09:03:44 -0400,HKQuantityTypeIdentifierHeartRate,count/min,145
2026-04-29 09:03:49 -0400,2026-04-29 09:03:49 -0400,HKQuantityTypeIdentifierHeartRate,count/min,147
2026-04-29 09:03:54 -0400,2026-04-29 09:03:54 -0400,HKQuantityTypeIdentifierHeartRate,count/min,148
2026-04-29 09:03:57 -0400,2026-04-29 09:03:57 -0400,HKQuantityTypeIdentifierHeartRate,count/min,147
2026-04-29 09:04:00 -0400,2026-04-29 09:04:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,146
2026-04-29 09:04:07 -0400,2026-04-29 09:04:07 -0400,HKQuantityTypeIdentifierHeartRate,count/min,147
2026-04-29 09:04:10 -0400,2026-04-29 09:04:10 -0400,HKQuantityTypeIdentifierHeartRate,count/min,146
2026-04-29 09:04:16 -0400,2026-04-29 09:04:16 -0400,HKQuantityTypeIdentifierHeartRate,count/min,146
2026-04-29 09:04:24 -0400,2026-04-29 09:04:24 -0400,HKQuantityTypeIdentifierHeartRate,count/min,146
2026-04-29 09:04:29 -0400,2026-04-29 09:04:29 -0400,HKQuantityTypeIdentifierHeartRate,count/min,146
2026-04-29 09:04:30 -0400,2026-04-29 09:04:30 -0400,HKQuantityTypeIdentifierHeartRate,count/min,146
2026-04-29 09:04:35 -0400,2026-04-29 09:04:35 -0400,HKQuantityTypeIdentifierHeartRate,count/min,145
2026-04-29 09:04:44 -0400,2026-04-29 09:04:44 -0400,HKQuantityTypeIdentifierHeartRate,count/min,147
2026-04-29 09:04:49 -0400,2026-04-29 09:04:49 -0400,HKQuantityTypeIdentifierHeartRate,count/min,146
2026-04-29 09:04:50 -0400,2026-04-29 09:04:50 -0400,HKQuantityTypeIdentifierHeartRate,count/min,146
2026-04-29 09:04:55 -0400,2026-04-29 09:04:55 -0400,HKQuantityTypeIdentifierHeartRate,count/min,148
2026-04-29 09:05:04 -0400,2026-04-29 09:05:04 -0400,HKQuantityTypeIdentifierHeartRate,count/min,145
2026-04-29 09:05:07 -0400,2026-04-29 09:05:07 -0400,HKQuantityTypeIdentifierHeartRate,count/min,144
2026-04-29 09:05:14 -0400,2026-04-29 09:05:14 -0400,HKQuantityTypeIdentifierHeartRate,count/min,145
2026-04-29 09:05:15 -0400,2026-04-29 09:05:15 -0400,HKQuantityTypeIdentifierHeartRate,count/min,145
2026-04-29 09:05:24 -0400,2026-04-29 09:05:24 -0400,HKQuantityTypeIdentifierHeartRate,count/min,145
2026-04-29 09:05:25 -0400,2026-04-29 09:05:25 -0400,HKQuantityTypeIdentifierHeartRate,count/min,145
2026-04-29 09:05:30 -0400,2026-04-29 09:05:30 -0400,HKQuantityTypeIdentifierHeartRate,count/min,145
2026-04-29 09:05:35 -0400,2026-04-29 09:05:35 -0400,HKQuantityTypeIdentifierHeartRate,count/min,145
2026-04-29 09:05:44 -0400,2026-04-29 09:05:44 -0400,HKQuantityTypeIdentifierHeartRate,count/min,145
2026-04-29 09:05:49 -0400,2026-04-29 09:05:49 -0400,HKQuantityTypeIdentifierHeartRate,count/min,144
2026-04-29 09:21:02 -0400,2026-04-29 09:21:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,118
2026-04-29 09:27:12 -0400,2026-04-29 09:27:12 -0400,HKQuantityTypeIdentifierHeartRate,count/min,126
2026-04-29 09:23:15 -0400,2026-04-29 09:23:15 -0400,HKQuantityTypeIdentifierHeartRate,count/min,117
2026-04-29 09:27:57 -0400,2026-04-29 09:27:57 -0400,HKQuantityTypeIdentifierHeartRate,count/min,120
2026-04-29 09:35:46 -0400,2026-04-29 09:35:46 -0400,HKQuantityTypeIdentifierHeartRate,count/min,118
2026-04-29 09:41:29 -0400,2026-04-29 09:41:29 -0400,HKQuantityTypeIdentifierHeartRate,count/min,110
2026-04-29 09:44:05 -0400,2026-04-29 09:44:05 -0400,HKQuantityTypeIdentifierHeartRate,count/min,109
2026-04-29 09:48:05 -0400,2026-04-29 09:48:05 -0400,HKQuantityTypeIdentifierHeartRate,count/min,110
2026-04-29 09:53:15 -0400,2026-04-29 09:53:15 -0400,HKQuantityTypeIdentifierHeartRate,count/min,111
2026-04-29 09:59:32 -0400,2026-04-29 09:59:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,118
2026-04-29 10:04:22 -0400,2026-04-29 10:04:22 -0400,HKQuantityTypeIdentifierHeartRate,count/min,119
2026-04-29 10:09:55 -0400,2026-04-29 10:09:55 -0400,HKQuantityTypeIdentifierHeartRate,count/min,120
2026-04-29 10:16:21 -0400,2026-04-29 10:16:21 -0400,HKQuantityTypeIdentifierHeartRate,count/min,120
2026-04-29 10:19:17 -0400,2026-04-29 10:19:17 -0400,HKQuantityTypeIdentifierHeartRate,count/min,119
2026-04-29 10:27:45 -0400,2026-04-29 10:27:45 -0400,HKQuantityTypeIdentifierHeartRate,count/min,119
2026-04-29 10:32:04 -0400,2026-04-29 10:32:04 -0400,HKQuantityTypeIdentifierHeartRate,count/min,120
2026-04-29 10:37:32 -0400,2026-04-29 10:37:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,119
2026-04-29 10:39:27 -0400,2026-04-29 10:39:27 -0400,HKQuantityTypeIdentifierHeartRate,count/min,120
2026-04-29 10:45:21 -0400,2026-04-29 10:45:21 -0400,HKQuantityTypeIdentifierHeartRate,count/min,113.019
2026-04-29 10:46:37 -0400,2026-04-29 10:46:37 -0400,HKQuantityTypeIdentifierHeartRate,count/min,109
2026-04-29 10:48:08 -0400,2026-04-29 10:48:08 -0400,HKQuantityTypeIdentifierHeartRate,count/min,111
2026-04-29 10:53:04 -0400,2026-04-29 10:53:04 -0400,HKQuantityTypeIdentifierHeartRate,count/min,115
2026-04-29 11:02:02 -0400,2026-04-29 11:02:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,111
2026-04-29 11:05:02 -0400,2026-04-29 11:05:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,105
2026-04-29 11:08:50 -0400,2026-04-29 11:08:50 -0400,HKQuantityTypeIdentifierHeartRate,count/min,108
2026-04-29 11:17:43 -0400,2026-04-29 11:17:43 -0400,HKQuantityTypeIdentifierHeartRate,count/min,105
2026-04-29 11:19:34 -0400,2026-04-29 11:19:34 -0400,HKQuantityTypeIdentifierHeartRate,count/min,110
2026-04-29 11:25:14 -0400,2026-04-29 11:25:14 -0400,HKQuantityTypeIdentifierHeartRate,count/min,109
2026-04-29 11:32:42 -0400,2026-04-29 11:32:42 -0400,HKQuantityTypeIdentifierHeartRate,count/min,100
2026-04-29 11:34:43 -0400,2026-04-29 11:34:43 -0400,HKQuantityTypeIdentifierHeartRate,count/min,99
2026-04-29 11:41:28 -0400,2026-04-29 11:41:28 -0400,HKQuantityTypeIdentifierHeartRate,count/min,98
2026-04-29 11:43:15 -0400,2026-04-29 11:43:15 -0400,HKQuantityTypeIdentifierHeartRate,count/min,96
2026-04-29 11:49:50 -0400,2026-04-29 11:49:50 -0400,HKQuantityTypeIdentifierHeartRate,count/min,96
2026-04-29 11:56:17 -0400,2026-04-29 11:56:17 -0400,HKQuantityTypeIdentifierHeartRate,count/min,98
2026-04-29 11:58:21 -0400,2026-04-29 11:58:21 -0400,HKQuantityTypeIdentifierHeartRate,count/min,100
2026-04-29 12:04:51 -0400,2026-04-29 12:04:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,100
2026-04-29 12:10:34 -0400,2026-04-29 12:10:34 -0400,HKQuantityTypeIdentifierHeartRate,count/min,99
2026-04-29 12:16:11 -0400,2026-04-29 12:16:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,103.247
2026-04-29 12:15:11 -0400,2026-04-29 12:15:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,101
2026-04-29 12:19:51 -0400,2026-04-29 12:19:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,103
2026-04-29 12:25:51 -0400,2026-04-29 12:25:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2026-04-29 12:30:35 -0400,2026-04-29 12:30:35 -0400,HKQuantityTypeIdentifierHeartRate,count/min,69
2026-04-29 12:43:19 -0400,2026-04-29 12:43:19 -0400,HKQuantityTypeIdentifierHeartRate,count/min,116
2026-04-29 12:33:45 -0400,2026-04-29 12:33:45 -0400,HKQuantityTypeIdentifierHeartRate,count/min,119
2026-04-29 12:47:11 -0400,2026-04-29 12:47:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,99
2026-04-29 12:50:13 -0400,2026-04-29 12:50:13 -0400,HKQuantityTypeIdentifierHeartRate,count/min,110
2026-04-29 12:54:49 -0400,2026-04-29 12:54:49 -0400,HKQuantityTypeIdentifierHeartRate,count/min,111
2026-04-29 13:02:02 -0400,2026-04-29 13:02:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,112
2026-04-29 13:03:16 -0400,2026-04-29 13:03:16 -0400,HKQuantityTypeIdentifierHeartRate,count/min,118
2026-04-29 13:10:59 -0400,2026-04-29 13:10:59 -0400,HKQuantityTypeIdentifierHeartRate,count/min,106
2026-04-29 13:17:17 -0400,2026-04-29 13:17:17 -0400,HKQuantityTypeIdentifierHeartRate,count/min,105
2026-04-29 13:18:26 -0400,2026-04-29 13:18:26 -0400,HKQuantityTypeIdentifierHeartRate,count/min,103
2026-04-29 13:26:07 -0400,2026-04-29 13:26:07 -0400,HKQuantityTypeIdentifierHeartRate,count/min,103
2026-04-29 13:28:11 -0400,2026-04-29 13:28:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,105
2026-04-29 13:37:13 -0400,2026-04-29 13:37:13 -0400,HKQuantityTypeIdentifierHeartRate,count/min,103
2026-04-29 13:39:41 -0400,2026-04-29 13:39:41 -0400,HKQuantityTypeIdentifierHeartRate,count/min,104
2026-04-29 13:44:43 -0400,2026-04-29 13:44:43 -0400,HKQuantityTypeIdentifierHeartRate,count/min,105
2026-04-29 13:50:28 -0400,2026-04-29 13:50:28 -0400,HKQuantityTypeIdentifierHeartRate,count/min,104
2026-04-29 13:55:03 -0400,2026-04-29 13:55:03 -0400,HKQuantityTypeIdentifierHeartRate,count/min,103
2026-04-29 14:01:09 -0400,2026-04-29 14:01:09 -0400,HKQuantityTypeIdentifierHeartRate,count/min,104
2026-04-29 14:06:15 -0400,2026-04-29 14:06:15 -0400,HKQuantityTypeIdentifierHeartRate,count/min,104
2026-04-29 14:10:46 -0400,2026-04-29 14:10:46 -0400,HKQuantityTypeIdentifierHeartRate,count/min,105
2026-04-29 14:16:30 -0400,2026-04-29 14:16:30 -0400,HKQuantityTypeIdentifierHeartRate,count/min,105
2026-04-29 14:19:43 -0400,2026-04-29 14:19:43 -0400,HKQuantityTypeIdentifierHeartRate,count/min,99
2026-04-29 14:23:19 -0400,2026-04-29 14:23:19 -0400,HKQuantityTypeIdentifierHeartRate,count/min,100
2026-04-29 14:32:13 -0400,2026-04-29 14:32:13 -0400,HKQuantityTypeIdentifierHeartRate,count/min,104
2026-04-29 14:37:18 -0400,2026-04-29 14:37:18 -0400,HKQuantityTypeIdentifierHeartRate,count/min,107
2026-04-29 14:39:06 -0400,2026-04-29 14:39:06 -0400,HKQuantityTypeIdentifierHeartRate,count/min,105
2026-04-29 14:45:32 -0400,2026-04-29 14:45:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,111
2026-04-29 14:48:08 -0400,2026-04-29 14:48:08 -0400,HKQuantityTypeIdentifierHeartRate,count/min,105
2026-04-29 14:55:53 -0400,2026-04-29 14:55:53 -0400,HKQuantityTypeIdentifierHeartRate,count/min,110
2026-04-29 15:02:05 -0400,2026-04-29 15:02:05 -0400,HKQuantityTypeIdentifierHeartRate,count/min,105
2026-04-29 15:03:49 -0400,2026-04-29 15:03:49 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2026-04-29 15:12:13 -0400,2026-04-29 15:12:13 -0400,HKQuantityTypeIdentifierHeartRate,count/min,101
2026-04-29 15:13:50 -0400,2026-04-29 15:13:50 -0400,HKQuantityTypeIdentifierHeartRate,count/min,102
2026-04-29 15:19:59 -0400,2026-04-29 15:19:59 -0400,HKQuantityTypeIdentifierHeartRate,count/min,100
2026-04-29 15:27:28 -0400,2026-04-29 15:27:28 -0400,HKQuantityTypeIdentifierHeartRate,count/min,99
2026-04-29 15:28:39 -0400,2026-04-29 15:28:39 -0400,HKQuantityTypeIdentifierHeartRate,count/min,93
2026-04-29 15:40:44 -0400,2026-04-29 15:40:44 -0400,HKQuantityTypeIdentifierHeartRate,count/min,104
2026-04-29 15:47:19 -0400,2026-04-29 15:47:19 -0400,HKQuantityTypeIdentifierHeartRate,count/min,104
2026-04-29 15:49:31 -0400,2026-04-29 15:49:31 -0400,HKQuantityTypeIdentifierHeartRate,count/min,106
2026-04-29 15:55:03 -0400,2026-04-29 15:55:03 -0400,HKQuantityTypeIdentifierHeartRate,count/min,107
2026-04-29 15:58:32 -0400,2026-04-29 15:58:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,106
2026-04-29 16:03:39 -0400,2026-04-29 16:03:39 -0400,HKQuantityTypeIdentifierHeartRate,count/min,102
2026-04-29 16:11:03 -0400,2026-04-29 16:11:03 -0400,HKQuantityTypeIdentifierHeartRate,count/min,103
2026-04-29 16:15:57 -0400,2026-04-29 16:15:57 -0400,HKQuantityTypeIdentifierHeartRate,count/min,49
2026-04-29 16:19:25 -0400,2026-04-29 16:19:25 -0400,HKQuantityTypeIdentifierHeartRate,count/min,104
2026-04-29 16:24:09 -0400,2026-04-29 16:24:09 -0400,HKQuantityTypeIdentifierHeartRate,count/min,107
2026-04-29 16:31:45 -0400,2026-04-29 16:31:45 -0400,HKQuantityTypeIdentifierHeartRate,count/min,106
2026-04-29 16:37:12 -0400,2026-04-29 16:37:12 -0400,HKQuantityTypeIdentifierHeartRate,count/min,110
2026-04-29 16:38:19 -0400,2026-04-29 16:38:19 -0400,HKQuantityTypeIdentifierHeartRate,count/min,111
2026-04-29 16:42:57 -0400,2026-04-29 16:42:57 -0400,HKQuantityTypeIdentifierHeartRate,count/min,111
2026-04-29 16:47:58 -0400,2026-04-29 16:47:58 -0400,HKQuantityTypeIdentifierHeartRate,count/min,110
2026-04-29 16:54:44 -0400,2026-04-29 16:54:44 -0400,HKQuantityTypeIdentifierHeartRate,count/min,106
2026-04-29 17:02:55 -0400,2026-04-29 17:02:55 -0400,HKQuantityTypeIdentifierHeartRate,count/min,102
2026-04-29 17:06:15 -0400,2026-04-29 17:06:15 -0400,HKQuantityTypeIdentifierHeartRate,count/min,98
2026-04-29 17:08:11 -0400,2026-04-29 17:08:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,99
2026-04-29 17:17:10 -0400,2026-04-29 17:17:10 -0400,HKQuantityTypeIdentifierHeartRate,count/min,103
2026-04-29 17:22:45 -0400,2026-04-29 17:22:45 -0400,HKQuantityTypeIdentifierHeartRate,count/min,102
2026-04-29 17:24:35 -0400,2026-04-29 17:24:35 -0400,HKQuantityTypeIdentifierHeartRate,count/min,101
2026-04-29 17:34:15 -0400,2026-04-29 17:34:15 -0400,HKQuantityTypeIdentifierHeartRate,count/min,130
2026-04-29 17:28:12 -0400,2026-04-29 17:28:12 -0400,HKQuantityTypeIdentifierHeartRate,count/min,102
2026-04-29 17:34:40 -0400,2026-04-29 17:34:40 -0400,HKQuantityTypeIdentifierHeartRate,count/min,124
2026-04-29 17:40:54 -0400,2026-04-29 17:40:54 -0400,HKQuantityTypeIdentifierHeartRate,count/min,133
2026-04-29 17:46:30 -0400,2026-04-29 17:46:30 -0400,HKQuantityTypeIdentifierHeartRate,count/min,148
2026-04-29 17:44:41 -0400,2026-04-29 17:44:41 -0400,HKQuantityTypeIdentifierHeartRate,count/min,135
2026-04-29 17:51:31 -0400,2026-04-29 17:51:31 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2026-04-29 18:01:11 -0400,2026-04-29 18:01:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,149
2026-04-29 17:48:45 -0400,2026-04-29 17:48:45 -0400,HKQuantityTypeIdentifierHeartRate,count/min,144
2026-04-29 17:48:50 -0400,2026-04-29 17:48:50 -0400,HKQuantityTypeIdentifierHeartRate,count/min,145
2026-04-29 17:48:54 -0400,2026-04-29 17:48:54 -0400,HKQuantityTypeIdentifierHeartRate,count/min,147
2026-04-29 17:53:05 -0400,2026-04-29 17:53:05 -0400,HKQuantityTypeIdentifierHeartRate,count/min,71
2026-04-29 18:08:32 -0400,2026-04-29 18:08:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,133
2026-04-29 18:10:24 -0400,2026-04-29 18:10:24 -0400,HKQuantityTypeIdentifierHeartRate,count/min,71
2026-04-29 18:14:59 -0400,2026-04-29 18:14:59 -0400,HKQuantityTypeIdentifierHeartRate,count/min,126
2026-04-29 18:20:41 -0400,2026-04-29 18:20:41 -0400,HKQuantityTypeIdentifierHeartRate,count/min,125
2026-04-29 18:27:12 -0400,2026-04-29 18:27:12 -0400,HKQuantityTypeIdentifierHeartRate,count/min,119
2026-04-29 18:28:18 -0400,2026-04-29 18:28:18 -0400,HKQuantityTypeIdentifierHeartRate,count/min,120
2026-04-29 18:03:07 -0400,2026-04-29 18:03:07 -0400,HKQuantityTypeIdentifierHeartRate,count/min,149
2026-04-29 18:03:10 -0400,2026-04-29 18:03:10 -0400,HKQuantityTypeIdentifierHeartRate,count/min,148
2026-04-29 18:03:15 -0400,2026-04-29 18:03:15 -0400,HKQuantityTypeIdentifierHeartRate,count/min,148
2026-04-29 18:03:22 -0400,2026-04-29 18:03:22 -0400,HKQuantityTypeIdentifierHeartRate,count/min,147
2026-04-29 18:03:27 -0400,2026-04-29 18:03:27 -0400,HKQuantityTypeIdentifierHeartRate,count/min,147
2026-04-29 18:03:32 -0400,2026-04-29 18:03:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,145
2026-04-29 18:03:37 -0400,2026-04-29 18:03:37 -0400,HKQuantityTypeIdentifierHeartRate,count/min,145
2026-04-29 18:03:39 -0400,2026-04-29 18:03:39 -0400,HKQuantityTypeIdentifierHeartRate,count/min,144
2026-04-29 18:03:44 -0400,2026-04-29 18:03:44 -0400,HKQuantityTypeIdentifierHeartRate,count/min,144
2026-04-29 18:03:48 -0400,2026-04-29 18:03:48 -0400,HKQuantityTypeIdentifierHeartRate,count/min,144
2026-04-29 18:03:53 -0400,2026-04-29 18:03:53 -0400,HKQuantityTypeIdentifierHeartRate,count/min,145
2026-04-29 18:04:02 -0400,2026-04-29 18:04:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,147
2026-04-29 18:04:06 -0400,2026-04-29 18:04:06 -0400,HKQuantityTypeIdentifierHeartRate,count/min,147
2026-04-29 18:04:10 -0400,2026-04-29 18:04:10 -0400,HKQuantityTypeIdentifierHeartRate,count/min,147
2026-04-29 18:04:13 -0400,2026-04-29 18:04:13 -0400,HKQuantityTypeIdentifierHeartRate,count/min,146
2026-04-29 18:04:22 -0400,2026-04-29 18:04:22 -0400,HKQuantityTypeIdentifierHeartRate,count/min,147
2026-04-29 18:04:24 -0400,2026-04-29 18:04:24 -0400,HKQuantityTypeIdentifierHeartRate,count/min,149
2026-04-29 18:04:32 -0400,2026-04-29 18:04:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,151
2026-04-29 18:04:35 -0400,2026-04-29 18:04:35 -0400,HKQuantityTypeIdentifierHeartRate,count/min,151
2026-04-29 18:04:38 -0400,2026-04-29 18:04:38 -0400,HKQuantityTypeIdentifierHeartRate,count/min,151
2026-04-29 18:04:43 -0400,2026-04-29 18:04:43 -0400,HKQuantityTypeIdentifierHeartRate,count/min,154
2026-04-29 18:04:52 -0400,2026-04-29 18:04:52 -0400,HKQuantityTypeIdentifierHeartRate,count/min,156
2026-04-29 18:04:57 -0400,2026-04-29 18:04:57 -0400,HKQuantityTypeIdentifierHeartRate,count/min,157
2026-04-29 18:05:02 -0400,2026-04-29 18:05:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,156
2026-04-29 18:05:07 -0400,2026-04-29 18:05:07 -0400,HKQuantityTypeIdentifierHeartRate,count/min,156
2026-04-29 18:05:12 -0400,2026-04-29 18:05:12 -0400,HKQuantityTypeIdentifierHeartRate,count/min,154
2026-04-29 18:05:16 -0400,2026-04-29 18:05:16 -0400,HKQuantityTypeIdentifierHeartRate,count/min,156
2026-04-29 18:05:19 -0400,2026-04-29 18:05:19 -0400,HKQuantityTypeIdentifierHeartRate,count/min,156
2026-04-29 18:05:26 -0400,2026-04-29 18:05:26 -0400,HKQuantityTypeIdentifierHeartRate,count/min,154
2026-04-29 18:05:28 -0400,2026-04-29 18:05:28 -0400,HKQuantityTypeIdentifierHeartRate,count/min,152
2026-04-29 18:05:37 -0400,2026-04-29 18:05:37 -0400,HKQuantityTypeIdentifierHeartRate,count/min,143
2026-04-29 18:05:42 -0400,2026-04-29 18:05:42 -0400,HKQuantityTypeIdentifierHeartRate,count/min,142
2026-04-29 18:05:43 -0400,2026-04-29 18:05:43 -0400,HKQuantityTypeIdentifierHeartRate,count/min,141
2026-04-29 18:05:48 -0400,2026-04-29 18:05:48 -0400,HKQuantityTypeIdentifierHeartRate,count/min,144
2026-04-29 18:05:55 -0400,2026-04-29 18:05:55 -0400,HKQuantityTypeIdentifierHeartRate,count/min,149
2026-04-29 18:05:58 -0400,2026-04-29 18:05:58 -0400,HKQuantityTypeIdentifierHeartRate,count/min,150
2026-04-29 18:37:11 -0400,2026-04-29 18:37:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,118
2026-04-29 18:41:13 -0400,2026-04-29 18:41:13 -0400,HKQuantityTypeIdentifierHeartRate,count/min,118
2026-04-29 18:46:47 -0400,2026-04-29 18:46:47 -0400,HKQuantityTypeIdentifierHeartRate,count/min,113
2026-04-29 18:51:22 -0400,2026-04-29 18:51:22 -0400,HKQuantityTypeIdentifierHeartRate,count/min,106
2026-04-29 18:56:08 -0400,2026-04-29 18:56:08 -0400,HKQuantityTypeIdentifierHeartRate,count/min,108
2026-04-29 19:01:42 -0400,2026-04-29 19:01:42 -0400,HKQuantityTypeIdentifierHeartRate,count/min,104
2026-04-29 19:04:44 -0400,2026-04-29 19:04:44 -0400,HKQuantityTypeIdentifierHeartRate,count/min,105
2026-04-29 19:12:01 -0400,2026-04-29 19:12:01 -0400,HKQuantityTypeIdentifierHeartRate,count/min,103
2026-04-29 19:16:08 -0400,2026-04-29 19:16:08 -0400,HKQuantityTypeIdentifierHeartRate,count/min,103
2026-04-29 19:22:23 -0400,2026-04-29 19:22:23 -0400,HKQuantityTypeIdentifierHeartRate,count/min,108
2026-04-29 19:22:58 -0400,2026-04-29 19:22:58 -0400,HKQuantityTypeIdentifierHeartRate,count/min,108.807
2026-04-29 19:23:40 -0400,2026-04-29 19:23:40 -0400,HKQuantityTypeIdentifierHeartRate,count/min,109
2026-04-29 19:31:19 -0400,2026-04-29 19:31:19 -0400,HKQuantityTypeIdentifierHeartRate,count/min,102
2026-04-29 19:35:10 -0400,2026-04-29 19:35:10 -0400,HKQuantityTypeIdentifierHeartRate,count/min,103
2026-04-29 19:40:02 -0400,2026-04-29 19:40:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,100
2026-04-29 19:45:37 -0400,2026-04-29 19:45:37 -0400,HKQuantityTypeIdentifierHeartRate,count/min,108
2026-04-29 19:52:27 -0400,2026-04-29 19:52:27 -0400,HKQuantityTypeIdentifierHeartRate,count/min,95
2026-04-29 19:55:20 -0400,2026-04-29 19:55:20 -0400,HKQuantityTypeIdentifierHeartRate,count/min,93
2026-04-29 19:53:48 -0400,2026-04-29 19:53:48 -0400,HKQuantityTypeIdentifierHeartRate,count/min,93
2026-04-29 20:00:01 -0400,2026-04-29 20:00:01 -0400,HKQuantityTypeIdentifierHeartRate,count/min,99
2026-04-29 20:06:09 -0400,2026-04-29 20:06:09 -0400,HKQuantityTypeIdentifierHeartRate,count/min,96
2026-04-29 20:10:11 -0400,2026-04-29 20:10:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,110
2026-04-29 20:16:59 -0400,2026-04-29 20:16:59 -0400,HKQuantityTypeIdentifierHeartRate,count/min,90
2026-04-29 20:22:31 -0400,2026-04-29 20:22:31 -0400,HKQuantityTypeIdentifierHeartRate,count/min,91
2026-04-29 20:25:11 -0400,2026-04-29 20:25:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,90
2026-04-29 20:30:43 -0400,2026-04-29 20:30:43 -0400,HKQuantityTypeIdentifierHeartRate,count/min,95
2026-04-29 20:35:49 -0400,2026-04-29 20:35:49 -0400,HKQuantityTypeIdentifierHeartRate,count/min,100
2026-04-29 20:40:29 -0400,2026-04-29 20:40:29 -0400,HKQuantityTypeIdentifierHeartRate,count/min,96
2026-04-29 20:42:56 -0400,2026-04-29 20:42:56 -0400,HKQuantityTypeIdentifierHeartRate,count/min,95
2026-04-29 20:48:11 -0400,2026-04-29 20:48:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,105
2026-04-29 20:53:18 -0400,2026-04-29 20:53:18 -0400,HKQuantityTypeIdentifierHeartRate,count/min,106
2026-04-29 21:01:30 -0400,2026-04-29 21:01:30 -0400,HKQuantityTypeIdentifierHeartRate,count/min,109
2026-04-29 21:07:17 -0400,2026-04-29 21:07:17 -0400,HKQuantityTypeIdentifierHeartRate,count/min,105
2026-04-29 21:08:36 -0400,2026-04-29 21:08:36 -0400,HKQuantityTypeIdentifierHeartRate,count/min,100.436
2026-04-29 21:10:23 -0400,2026-04-29 21:10:23 -0400,HKQuantityTypeIdentifierHeartRate,count/min,103
2026-04-29 21:17:18 -0400,2026-04-29 21:17:18 -0400,HKQuantityTypeIdentifierHeartRate,count/min,99
2026-04-29 21:19:32 -0400,2026-04-29 21:19:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,97
2026-04-29 21:23:24 -0400,2026-04-29 21:23:24 -0400,HKQuantityTypeIdentifierHeartRate,count/min,100
2026-04-29 21:28:08 -0400,2026-04-29 21:28:08 -0400,HKQuantityTypeIdentifierHeartRate,count/min,93
2026-04-29 21:33:05 -0400,2026-04-29 21:33:05 -0400,HKQuantityTypeIdentifierHeartRate,count/min,94
2026-04-29 21:38:27 -0400,2026-04-29 21:38:27 -0400,HKQuantityTypeIdentifierHeartRate,count/min,87
2026-04-29 21:44:35 -0400,2026-04-29 21:44:35 -0400,HKQuantityTypeIdentifierHeartRate,count/min,90
2026-04-29 21:50:02 -0400,2026-04-29 21:50:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,90
2026-04-29 21:56:26 -0400,2026-04-29 21:56:26 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2026-04-29 22:00:53 -0400,2026-04-29 22:00:53 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2026-04-29 22:07:09 -0400,2026-04-29 22:07:09 -0400,HKQuantityTypeIdentifierHeartRate,count/min,89
2026-04-29 22:14:21 -0400,2026-04-29 22:14:21 -0400,HKQuantityTypeIdentifierHeartRate,count/min,124
2026-04-29 22:08:46 -0400,2026-04-29 22:08:46 -0400,HKQuantityTypeIdentifierHeartRate,count/min,88
2026-04-29 22:17:10 -0400,2026-04-29 22:17:10 -0400,HKQuantityTypeIdentifierHeartRate,count/min,105
2026-04-29 22:18:40 -0400,2026-04-29 22:18:40 -0400,HKQuantityTypeIdentifierHeartRate,count/min,99
2026-04-29 22:23:52 -0400,2026-04-29 22:23:52 -0400,HKQuantityTypeIdentifierHeartRate,count/min,90
2026-04-29 22:30:20 -0400,2026-04-29 22:30:20 -0400,HKQuantityTypeIdentifierHeartRate,count/min,97
